"time","ikr.IKr"
 1.10000000000000000e+03, 6.77453249204849950e-01
 1.11000000000000000e+03, 7.06973508164711495e-01
 1.12000000000000000e+03, 7.30909127632294209e-01
 1.13000000000000000e+03, 7.50228985274590143e-01
 1.14000000000000000e+03, 7.65767468512776883e-01
 1.15000000000000000e+03, 7.78229289180356387e-01
 1.16000000000000000e+03, 7.88201025824926571e-01
 1.17000000000000000e+03, 7.96165715197835522e-01
 1.18000000000000000e+03, 8.02517987871925076e-01
 1.19000000000000000e+03, 8.07578224729721628e-01
 1.20000000000000000e+03, 8.11605382973517253e-01
 1.21000000000000000e+03, 8.14807898324764301e-01
 1.22000000000000000e+03, 8.17353033529494954e-01
 1.23000000000000000e+03, 8.19374679248473181e-01
 1.24000000000000000e+03, 8.20979827165312259e-01
 1.25000000000000000e+03, 8.22253861652049056e-01
 1.26000000000000000e+03, 8.23264801070377916e-01
 1.27000000000000000e+03, 8.24066785507105770e-01
 1.28000000000000000e+03, 8.24702891852853393e-01
 1.29000000000000000e+03, 8.25207352375939229e-01
 1.30000000000000000e+03, 8.25607359675562646e-01
 1.31000000000000000e+03, 8.25924511271072581e-01
 1.32000000000000000e+03, 8.26175944777397864e-01
 1.33000000000000000e+03, 8.26375246409497999e-01
 1.34000000000000000e+03, 8.26533197253480956e-01
 1.35000000000000000e+03, 8.26658383694160337e-01
 1.36000000000000000e+03, 8.26757635335363950e-01
 1.37000000000000000e+03, 8.26836330135369835e-01
 1.38000000000000000e+03, 8.26898713866897839e-01
 1.39000000000000000e+03, 8.26948156266382406e-01
 1.40000000000000000e+03, 8.26987339067396299e-01
 1.41000000000000000e+03, 8.27018394475925067e-01
 1.42000000000000000e+03, 8.27043012112962050e-01
 1.43000000000000000e+03, 8.27062526492562178e-01
 1.44000000000000000e+03, 8.27077984574128844e-01
 1.45000000000000000e+03, 8.27090230591894682e-01
 1.46000000000000000e+03, 8.27099910911778813e-01
 1.47000000000000000e+03, 8.27107587357188367e-01
 1.48000000000000000e+03, 8.27113665832026834e-01
 1.49000000000000000e+03, 8.27118496044384366e-01
 1.50000000000000000e+03, 8.27122337223194615e-01
 1.51000000000000000e+03, 8.27125388856541965e-01
 1.52000000000000000e+03, 8.27127813383476296e-01
 1.53000000000000000e+03, 8.27129734697814367e-01
 1.54000000000000000e+03, 8.27131246089715666e-01
 1.55000000000000000e+03, 8.27132422038596382e-01
 1.56000000000000000e+03, 8.27133356089116090e-01
 1.57000000000000000e+03, 8.27134062866763831e-01
 1.58000000000000000e+03, 8.27134591820971488e-01
 1.59000000000000000e+03, 8.27135045728018770e-01
 1.60000000000000000e+03, 8.27135374586752015e-01
 1.61000000000000000e+03, 8.27135633031308437e-01
 1.62000000000000000e+03, 8.27135888568626965e-01
 1.63000000000000000e+03, 8.27136083250242349e-01
 1.64000000000000000e+03, 8.27136257232396033e-01
 1.65000000000000000e+03, 8.27136418170492216e-01
 1.66000000000000000e+03, 8.27136558331581173e-01
 1.67000000000000000e+03, 8.27136676418727568e-01
 1.68000000000000000e+03, 8.27136767272314666e-01
 1.69000000000000000e+03, 8.27136841260706301e-01
 1.70000000000000000e+03, 8.27136895386431314e-01
 1.71000000000000000e+03, 8.27136932809129255e-01
 1.72000000000000000e+03, 8.27136954112439926e-01
 1.73000000000000000e+03, 8.27136969946692280e-01
 1.74000000000000000e+03, 8.27136985172797545e-01
 1.75000000000000000e+03, 8.27136993603422521e-01
 1.76000000000000000e+03, 8.27137004517324859e-01
 1.77000000000000000e+03, 8.27137018656548872e-01
 1.78000000000000000e+03, 8.27137033020869605e-01
 1.79000000000000000e+03, 8.27137046045526736e-01
 1.80000000000000000e+03, 8.27137058267504943e-01
 1.81000000000000000e+03, 8.27137070009924646e-01
 1.82000000000000000e+03, 8.27137076977158214e-01
 1.83000000000000000e+03, 8.27137080748341358e-01
 1.84000000000000000e+03, 8.27137082332933371e-01
 1.85000000000000000e+03, 8.27137082421084413e-01
 1.86000000000000000e+03, 8.27137080161336025e-01
 1.87000000000000000e+03, 8.27137077408354404e-01
 1.88000000000000000e+03, 8.27137076847688335e-01
 1.89000000000000000e+03, 8.27137072352846281e-01
 1.90000000000000000e+03, 8.27137067100015666e-01
 1.91000000000000000e+03, 8.27137062458501937e-01
 1.92000000000000000e+03, 8.27137060660035117e-01
 1.93000000000000000e+03, 8.27137060243996913e-01
 1.94000000000000000e+03, 8.27137055086436424e-01
 1.95000000000000000e+03, 8.27137050555497577e-01
 1.96000000000000000e+03, 8.27137048300834343e-01
 1.97000000000000000e+03, 8.27137050788811057e-01
 1.98000000000000000e+03, 8.27137050673009688e-01
 1.99000000000000000e+03, 8.27137049732353136e-01
 2.00000000000000000e+03, 8.27137050034738919e-01
 2.01000000000000000e+03, 8.27137052374653403e-01
 2.02000000000000000e+03, 8.27137056805275384e-01
 2.03000000000000000e+03, 8.27137059698468180e-01
 2.04000000000000000e+03, 8.27137062965942138e-01
 2.05000000000000000e+03, 8.27137066398921705e-01
 2.06000000000000000e+03, 8.27137069739650510e-01
 2.07000000000000000e+03, 8.27137073020446811e-01
 2.08000000000000000e+03, 8.27137076132066107e-01
 2.09000000000000000e+03, 8.27137078753414245e-01
 2.10000000000000000e+03, 8.27137080669791858e-01
 2.11000000000000000e+03, 8.27137081807177710e-01
 2.12000000000000000e+03, 8.27137084601816786e-01
 2.13000000000000000e+03, 8.27137087563442730e-01
 2.14000000000000000e+03, 8.27137090635668093e-01
 2.15000000000000000e+03, 8.27137093729467199e-01
 2.16000000000000000e+03, 8.27137096723175924e-01
 2.17000000000000000e+03, 8.27137099462492253e-01
 2.18000000000000000e+03, 8.27137101760475502e-01
 2.19000000000000000e+03, 8.27137103397547091e-01
 2.20000000000000000e+03, 8.27137104121489330e-01
 2.21000000000000000e+03, 8.27137103647447414e-01
 2.22000000000000000e+03, 8.27137101657927531e-01
 2.23000000000000000e+03, 8.27137101592961277e-01
 2.24000000000000000e+03, 8.27137104380517685e-01
 2.25000000000000000e+03, 8.27137107149455764e-01
 2.26000000000000000e+03, 8.27137109790384684e-01
 2.27000000000000000e+03, 8.27137112175743372e-01
 2.28000000000000000e+03, 8.27137114159801845e-01
 2.29000000000000000e+03, 8.27137115578659210e-01
 2.30000000000000000e+03, 8.27137116250244997e-01
 2.31000000000000000e+03, 8.27137115974319492e-01
 2.32000000000000000e+03, 8.27137114532472073e-01
 2.33000000000000000e+03, 8.27137111688123094e-01
 2.34000000000000000e+03, 8.27137107212262301e-01
 2.35000000000000000e+03, 8.27137107508296610e-01
 2.36000000000000000e+03, 8.27137107684251860e-01
 2.37000000000000000e+03, 8.27137107713341146e-01
 2.38000000000000000e+03, 8.27137107565632301e-01
 2.39000000000000000e+03, 8.27137107208046340e-01
 2.40000000000000000e+03, 8.27137106604358796e-01
 2.41000000000000000e+03, 8.27137105715198495e-01
 2.42000000000000000e+03, 8.27137104498048559e-01
 2.43000000000000000e+03, 8.27137102907245736e-01
 2.44000000000000000e+03, 8.27137100893980848e-01
 2.45000000000000000e+03, 8.27137098406298454e-01
 2.46000000000000000e+03, 8.27137096241589709e-01
 2.47000000000000000e+03, 8.27137094868099831e-01
 2.48000000000000000e+03, 8.27137093494044073e-01
 2.49000000000000000e+03, 8.27137092139024865e-01
 2.50000000000000000e+03, 8.27137090823864884e-01
 2.51000000000000000e+03, 8.27137089570607276e-01
 2.52000000000000000e+03, 8.27137088402515319e-01
 2.53000000000000000e+03, 8.27137087344073096e-01
 2.54000000000000000e+03, 8.27137086420984158e-01
 2.55000000000000000e+03, 8.27137085660173077e-01
 2.56000000000000000e+03, 8.27137085089784563e-01
 2.57000000000000000e+03, 8.27137084739183459e-01
 2.58000000000000000e+03, 8.27137084028732206e-01
 2.59000000000000000e+03, 8.27137083365096837e-01
 2.60000000000000000e+03, 8.27137082786453703e-01
 2.61000000000000000e+03, 8.27137082298187609e-01
 2.62000000000000000e+03, 8.27137081905440996e-01
 2.63000000000000000e+03, 8.27137081613114944e-01
 2.64000000000000000e+03, 8.27137081425868059e-01
 2.65000000000000000e+03, 8.27137081348117809e-01
 2.66000000000000000e+03, 8.27137081384039075e-01
 2.67000000000000000e+03, 8.27137081537565488e-01
 2.68000000000000000e+03, 8.27137081812388653e-01
 2.69000000000000000e+03, 8.27137081849723343e-01
 2.70000000000000000e+03, 8.27137081389526574e-01
 2.71000000000000000e+03, 8.27137080913670442e-01
 2.72000000000000000e+03, 8.27137080426078697e-01
 2.73000000000000000e+03, 8.27137079930675312e-01
 2.74000000000000000e+03, 8.27137079431384148e-01
 2.75000000000000000e+03, 8.27137078932129288e-01
 2.76000000000000000e+03, 8.27137078436834816e-01
 2.77000000000000000e+03, 8.27137077949424371e-01
 2.78000000000000000e+03, 8.27137077473822147e-01
 2.79000000000000000e+03, 8.27137077013952338e-01
 2.80000000000000000e+03, 8.27137076573738250e-01
 2.81000000000000000e+03, 8.27137076157104301e-01
 2.82000000000000000e+03, 8.27137075767974461e-01
 2.83000000000000000e+03, 8.27137075410272593e-01
 2.84000000000000000e+03, 8.27137075087922558e-01
 2.85000000000000000e+03, 8.27137074804848438e-01
 2.86000000000000000e+03, 8.27137074564974206e-01
 2.87000000000000000e+03, 8.27137074372223835e-01
 2.88000000000000000e+03, 8.27137074230521074e-01
 2.89000000000000000e+03, 8.27137074143790230e-01
 2.90000000000000000e+03, 8.27137074115954940e-01
 2.91000000000000000e+03, 8.27137074150939400e-01
 2.92000000000000000e+03, 8.27137074252667470e-01
 2.93000000000000000e+03, 8.27137074425063012e-01
 2.94000000000000000e+03, 8.27137074672050332e-01
 2.95000000000000000e+03, 8.27137074997552846e-01
 2.96000000000000000e+03, 8.27137075405494970e-01
 2.97000000000000000e+03, 8.27137075899800456e-01
 2.98000000000000000e+03, 8.27137076484393496e-01
 2.99000000000000000e+03, 8.27137077163197731e-01
 3.00000000000000000e+03, 8.27137077940137133e-01
 3.01000000000000000e+03, 8.27137078819136007e-01
 3.02000000000000000e+03, 8.27137079450268264e-01
 3.03000000000000000e+03, 8.27137079311100143e-01
 3.04000000000000000e+03, 8.27137079177523216e-01
 3.05000000000000000e+03, 8.27137079050315860e-01
 3.06000000000000000e+03, 8.27137078930256453e-01
 3.07000000000000000e+03, 8.27137078818123261e-01
 3.08000000000000000e+03, 8.27137078714694662e-01
 3.09000000000000000e+03, 8.27137078620749255e-01
 3.10000000000000000e+03, 8.27137078537065196e-01
 3.11000000000000000e+03, 8.27137078464420639e-01
 3.12000000000000000e+03, 8.27137078403594184e-01
 3.13000000000000000e+03, 8.27137078355364208e-01
 3.14000000000000000e+03, 8.27137078320508867e-01
 3.15000000000000000e+03, 8.27137078299806761e-01
 3.16000000000000000e+03, 8.27137078294036043e-01
 3.17000000000000000e+03, 8.27137078303975204e-01
 3.18000000000000000e+03, 8.27137078330402287e-01
 3.19000000000000000e+03, 8.27137078374096113e-01
 3.20000000000000000e+03, 8.27137078435834727e-01
 3.21000000000000000e+03, 8.27137078516396729e-01
 3.22000000000000000e+03, 8.27137078616560162e-01
 3.23000000000000000e+03, 8.27137078737103404e-01
 3.24000000000000000e+03, 8.27137078878805165e-01
 3.25000000000000000e+03, 8.27137079042443379e-01
 3.26000000000000000e+03, 8.27137079228796535e-01
 3.27000000000000000e+03, 8.27137079438643119e-01
 3.28000000000000000e+03, 8.27137079672761399e-01
 3.29000000000000000e+03, 8.27137079931929642e-01
 3.30000000000000000e+03, 8.27137080216926224e-01
 3.31000000000000000e+03, 8.27137080528529745e-01
 3.32000000000000000e+03, 8.27137080867518137e-01
 3.33000000000000000e+03, 8.27137081234670113e-01
 3.34000000000000000e+03, 8.27137081630763826e-01
 3.35000000000000000e+03, 8.27137081988694178e-01
 3.36000000000000000e+03, 8.27137082082697872e-01
 3.37000000000000000e+03, 8.27137082176005123e-01
 3.38000000000000000e+03, 8.27137082268462387e-01
 3.39000000000000000e+03, 8.27137082359915898e-01
 3.40000000000000000e+03, 8.27137082450212113e-01
 3.41000000000000000e+03, 8.27137082539197044e-01
 3.42000000000000000e+03, 8.27137082626717146e-01
 3.43000000000000000e+03, 8.27137082712618765e-01
 3.44000000000000000e+03, 8.27137082796748135e-01
 3.45000000000000000e+03, 8.27137082878951491e-01
 3.46000000000000000e+03, 8.27137082959075176e-01
 3.47000000000000000e+03, 8.27137083036965426e-01
 3.48000000000000000e+03, 8.27137083112468585e-01
 3.49000000000000000e+03, 8.27137083185430888e-01
 3.50000000000000000e+03, 8.27137083255698791e-01
 3.51000000000000000e+03, 8.27137083323118416e-01
 3.52000000000000000e+03, 8.27137083387535998e-01
 3.53000000000000000e+03, 8.27137083448797994e-01
 3.54000000000000000e+03, 8.27137083506750637e-01
 3.55000000000000000e+03, 8.27137083561240383e-01
 3.56000000000000000e+03, 8.27137083612113244e-01
 3.57000000000000000e+03, 8.27137083659215455e-01
 3.58000000000000000e+03, 8.27137083702393694e-01
 3.59000000000000000e+03, 8.27137083741493973e-01
 3.60000000000000000e+03, 8.27137083776362525e-01
 3.61000000000000000e+03, 8.27137083806845919e-01
 3.62000000000000000e+03, 8.27137083832790165e-01
 3.63000000000000000e+03, 8.27137083854041721e-01
 3.64000000000000000e+03, 8.27137083870446821e-01
 3.65000000000000000e+03, 8.27137083881851809e-01
 3.66000000000000000e+03, 8.27137083888102809e-01
 3.67000000000000000e+03, 8.27137083889046387e-01
 3.68000000000000000e+03, 8.27137083891424374e-01
 3.69000000000000000e+03, 8.27137083959555319e-01
 3.70000000000000000e+03, 8.27137084027196656e-01
 3.71000000000000000e+03, 8.27137084094255348e-01
 3.72000000000000000e+03, 8.27137084160638358e-01
 3.73000000000000000e+03, 8.27137084226253205e-01
 3.74000000000000000e+03, 8.27137084291006741e-01
 3.75000000000000000e+03, 8.27137084354806262e-01
 3.76000000000000000e+03, 8.27137084417558843e-01
 3.77000000000000000e+03, 8.27137084479171558e-01
 3.78000000000000000e+03, 8.27137084539551592e-01
 3.79000000000000000e+03, 8.27137084598606243e-01
 3.80000000000000000e+03, 8.27137084656242472e-01
 3.81000000000000000e+03, 8.27137084712367354e-01
 3.82000000000000000e+03, 8.27137084766888186e-01
 3.83000000000000000e+03, 8.27137084819712154e-01
 3.84000000000000000e+03, 8.27137084870746109e-01
 3.85000000000000000e+03, 8.27137084919897458e-01
 3.86000000000000000e+03, 8.27137084967073388e-01
 3.87000000000000000e+03, 8.27137085012180751e-01
 3.88000000000000000e+03, 8.27137085055126953e-01
 3.89000000000000000e+03, 8.27137085095819069e-01
 3.90000000000000000e+03, 8.27137085134163952e-01
 3.91000000000000000e+03, 8.27137085170069342e-01
 3.92000000000000000e+03, 8.27137085203441758e-01
 3.93000000000000000e+03, 8.27137085234188718e-01
 3.94000000000000000e+03, 8.27137085262217298e-01
 3.95000000000000000e+03, 8.27137085287434570e-01
 3.96000000000000000e+03, 8.27137085309747722e-01
 3.97000000000000000e+03, 8.27137085329063937e-01
 3.98000000000000000e+03, 8.27137085345290179e-01
 3.99000000000000000e+03, 8.27137085358333857e-01
 4.00000000000000000e+03, 8.27137085368101710e-01
 4.01000000000000000e+03, 8.27137085374501257e-01
 4.02000000000000000e+03, 8.27137085377439463e-01
 4.03000000000000000e+03, 8.27137085376823511e-01
 4.04000000000000000e+03, 8.27137085372560477e-01
 4.05000000000000000e+03, 8.27137085364557656e-01
 4.06000000000000000e+03, 8.27137085352722123e-01
 4.07000000000000000e+03, 8.27137085336961064e-01
 4.08000000000000000e+03, 8.27137085317181442e-01
 4.09000000000000000e+03, 8.27137085293290331e-01
 4.10000000000000000e+03, 8.27137085265195249e-01
 4.11000000000000000e+03, 8.27137085232803049e-01
 4.12000000000000000e+03, 8.27137085196021027e-01
 4.13000000000000000e+03, 8.27137085154756257e-01
 4.14000000000000000e+03, 8.27137085108915815e-01
 4.15000000000000000e+03, 8.27137085058406996e-01
 4.16000000000000000e+03, 8.27137085003136541e-01
 4.17000000000000000e+03, 8.27137084943012191e-01
 4.18000000000000000e+03, 8.27137084877940576e-01
 4.19000000000000000e+03, 8.27137084807829215e-01
 4.20000000000000000e+03, 8.27137084732584849e-01
 4.21000000000000000e+03, 8.27137084652114996e-01
 4.22000000000000000e+03, 8.27137084566326508e-01
 4.23000000000000000e+03, 8.27137084475126794e-01
 4.24000000000000000e+03, 8.27137084378422816e-01
 4.25000000000000000e+03, 8.27137084348346430e-01
 4.26000000000000000e+03, 8.27137084421139424e-01
 4.27000000000000000e+03, 8.27137084492774011e-01
 4.28000000000000000e+03, 8.27137084563249636e-01
 4.29000000000000000e+03, 8.27137084632566855e-01
 4.30000000000000000e+03, 8.27137084700725334e-01
 4.31000000000000000e+03, 8.27137084767725406e-01
 4.32000000000000000e+03, 8.27137084833566738e-01
 4.33000000000000000e+03, 8.27137084898249442e-01
 4.34000000000000000e+03, 8.27137084961773406e-01
 4.35000000000000000e+03, 8.27137085024138963e-01
 4.36000000000000000e+03, 8.27137085085345558e-01
 4.37000000000000000e+03, 8.27137085145393747e-01
 4.38000000000000000e+03, 8.27137085204283418e-01
 4.39000000000000000e+03, 8.27137085262014238e-01
 4.40000000000000000e+03, 8.27137085318586540e-01
 4.41000000000000000e+03, 8.27137085374000103e-01
 4.42000000000000000e+03, 8.27137085428255148e-01
 4.43000000000000000e+03, 8.27137085481351675e-01
 4.44000000000000000e+03, 8.27137085533289351e-01
 4.45000000000000000e+03, 8.27137085584068510e-01
 4.46000000000000000e+03, 8.27137085633689151e-01
 4.47000000000000000e+03, 8.27137085682151052e-01
 4.48000000000000000e+03, 8.27137085729454213e-01
 4.49000000000000000e+03, 8.27137085775598968e-01
 4.50000000000000000e+03, 8.27137085820584983e-01
 4.51000000000000000e+03, 8.27137085864412369e-01
 4.52000000000000000e+03, 8.27137085907081127e-01
 4.53000000000000000e+03, 8.27137085948591255e-01
 4.54000000000000000e+03, 8.27137085988942755e-01
 4.55000000000000000e+03, 8.27137086028135626e-01
 4.56000000000000000e+03, 8.27137086066169869e-01
 4.57000000000000000e+03, 8.27137086103045482e-01
 4.58000000000000000e+03, 8.27137086138762467e-01
 4.59000000000000000e+03, 8.27137086173320824e-01
 4.60000000000000000e+03, 8.27137086206720662e-01
 4.61000000000000000e+03, 8.27137086238961872e-01
 4.62000000000000000e+03, 8.27137086270044120e-01
 4.63000000000000000e+03, 8.27137086299968072e-01
 4.64000000000000000e+03, 8.27137086328733284e-01
 4.65000000000000000e+03, 8.27137086356339979e-01
 4.66000000000000000e+03, 8.27137086382788045e-01
 4.67000000000000000e+03, 8.27137086408077371e-01
 4.68000000000000000e+03, 8.27137086432207957e-01
 4.69000000000000000e+03, 8.27137086455180026e-01
 4.70000000000000000e+03, 8.27137086476993577e-01
 4.71000000000000000e+03, 8.27137086497648499e-01
 4.72000000000000000e+03, 8.27137086517144571e-01
 4.73000000000000000e+03, 8.27137086535482235e-01
 4.74000000000000000e+03, 8.27137086552661160e-01
 4.75000000000000000e+03, 8.27137086568681568e-01
 4.76000000000000000e+03, 8.27137086583543346e-01
 4.77000000000000000e+03, 8.27137086597246274e-01
 4.78000000000000000e+03, 8.27137086609790795e-01
 4.79000000000000000e+03, 8.27137086621176576e-01
 4.80000000000000000e+03, 8.27137086631403839e-01
 4.81000000000000000e+03, 8.27137086640472474e-01
 4.82000000000000000e+03, 8.27137086648382258e-01
 4.83000000000000000e+03, 8.27137086655133635e-01
 4.84000000000000000e+03, 8.27137086660726273e-01
 4.85000000000000000e+03, 8.27137086665160393e-01
 4.86000000000000000e+03, 8.27137086668435773e-01
 4.87000000000000000e+03, 8.27137086670552635e-01
 4.88000000000000000e+03, 8.27137086671510646e-01
 4.89000000000000000e+03, 8.27137086671310362e-01
 4.90000000000000000e+03, 8.27137086669951338e-01
 4.91000000000000000e+03, 8.27137086667433574e-01
 4.92000000000000000e+03, 8.27137086663757182e-01
 4.93000000000000000e+03, 8.27137086658922382e-01
 4.94000000000000000e+03, 8.27137086652928732e-01
 4.95000000000000000e+03, 8.27137086645776454e-01
 4.96000000000000000e+03, 8.27137086637465768e-01
 4.97000000000000000e+03, 8.27137086627996232e-01
 4.98000000000000000e+03, 8.27137086617368067e-01
 4.99000000000000000e+03, 8.27137086605581384e-01
 5.00000000000000000e+03, 8.27137086592636073e-01
 5.01000000000000000e+03, 8.27137086578532243e-01
 5.02000000000000000e+03, 8.27137086563269452e-01
 5.03000000000000000e+03, 8.27137086546848255e-01
 5.04000000000000000e+03, 8.27137086529268428e-01
 5.05000000000000000e+03, 8.27137086510529973e-01
 5.06000000000000000e+03, 8.27137086490632778e-01
 5.07000000000000000e+03, 8.27137086469577065e-01
 5.08000000000000000e+03, 8.27137086447362835e-01
 5.09000000000000000e+03, 8.27137086423989865e-01
 5.10000000000000000e+03, 8.27137086399458266e-01
 5.11000000000000000e+03, 8.27137086373767927e-01
 5.12000000000000000e+03, 8.27137086346919070e-01
 5.13000000000000000e+03, 8.27137086318911585e-01
 5.14000000000000000e+03, 8.27137086289745360e-01
 5.15000000000000000e+03, 8.27137086259420728e-01
 5.16000000000000000e+03, 8.27137086227937246e-01
 5.17000000000000000e+03, 8.27137086195295246e-01
 5.18000000000000000e+03, 8.27137086161494728e-01
 5.19000000000000000e+03, 8.27137086126535470e-01
 5.20000000000000000e+03, 8.27137086090417584e-01
 5.21000000000000000e+03, 8.27137086053140957e-01
 5.22000000000000000e+03, 8.27137086014705925e-01
 5.23000000000000000e+03, 8.27137085975112041e-01
 5.24000000000000000e+03, 8.27137085934359639e-01
 5.25000000000000000e+03, 8.27137085892448720e-01
 5.26000000000000000e+03, 8.27137085849379172e-01
 5.27000000000000000e+03, 8.27137085805150774e-01
 5.28000000000000000e+03, 8.27137085759763857e-01
 5.29000000000000000e+03, 8.27137085713218312e-01
 5.30000000000000000e+03, 8.27137085665514249e-01
 5.31000000000000000e+03, 8.27137085616651224e-01
 5.32000000000000000e+03, 8.27137085566630015e-01
 5.33000000000000000e+03, 8.27137085515449955e-01
 5.34000000000000000e+03, 8.27137085463111266e-01
 5.35000000000000000e+03, 8.27137085409613948e-01
 5.36000000000000000e+03, 8.27137085354958002e-01
 5.37000000000000000e+03, 8.27137085299143537e-01
 5.38000000000000000e+03, 8.27137085242170222e-01
 5.39000000000000000e+03, 8.27137085184038612e-01
 5.40000000000000000e+03, 8.27137085124748039e-01
 5.41000000000000000e+03, 8.27137085064298949e-01
 5.42000000000000000e+03, 8.27137085002691341e-01
 5.43000000000000000e+03, 8.27137084939925105e-01
 5.44000000000000000e+03, 8.27137084876000128e-01
 5.45000000000000000e+03, 8.27137084810916412e-01
 5.46000000000000000e+03, 8.27137084744674178e-01
 5.47000000000000000e+03, 8.27137084677273426e-01
 5.48000000000000000e+03, 8.27137084608714046e-01
 5.49000000000000000e+03, 8.27137084538995926e-01
 5.50000000000000000e+03, 8.27137084468119177e-01
 5.51000000000000000e+03, 8.27137084396084021e-01
 5.52000000000000000e+03, 8.27137084322890015e-01
 5.53000000000000000e+03, 8.27137084248537380e-01
 5.54000000000000000e+03, 8.27137084211417073e-01
 5.55000000000000000e+03, 8.27137084230570752e-01
 5.56000000000000000e+03, 8.27137084249517152e-01
 5.57000000000000000e+03, 8.27137084268256273e-01
 5.58000000000000000e+03, 8.27137084286788449e-01
 5.59000000000000000e+03, 8.27137084305113457e-01
 5.60000000000000000e+03, 8.27137084323231297e-01
 5.61000000000000000e+03, 8.27137084341141859e-01
 5.62000000000000000e+03, 8.27137084358845365e-01
 5.63000000000000000e+03, 8.27137084376341591e-01
 5.64000000000000000e+03, 8.27137084393630762e-01
 5.65000000000000000e+03, 8.27137084410712764e-01
 5.66000000000000000e+03, 8.27137084427587599e-01
 5.67000000000000000e+03, 8.27137084444255266e-01
 5.68000000000000000e+03, 8.27137084460715655e-01
 5.69000000000000000e+03, 8.27137084476968987e-01
 5.70000000000000000e+03, 8.27137084493015151e-01
 5.71000000000000000e+03, 8.27137084508854148e-01
 5.72000000000000000e+03, 8.27137084524486088e-01
 5.73000000000000000e+03, 8.27137084539910639e-01
 5.74000000000000000e+03, 8.27137084555128244e-01
 5.75000000000000000e+03, 8.27137084570138570e-01
 5.76000000000000000e+03, 8.27137084584941729e-01
 5.77000000000000000e+03, 8.27137084599537720e-01
 5.78000000000000000e+03, 8.27137084613926543e-01
 5.79000000000000000e+03, 8.27137084628108310e-01
 5.80000000000000000e+03, 8.27137084642082798e-01
 5.81000000000000000e+03, 8.27137084655850230e-01
 5.82000000000000000e+03, 8.27137084669410494e-01
 5.83000000000000000e+03, 8.27137084682763590e-01
 5.84000000000000000e+03, 8.27137084695909408e-01
 5.85000000000000000e+03, 8.27137084708848169e-01
 5.86000000000000000e+03, 8.27137084721579763e-01
 5.87000000000000000e+03, 8.27137084734104189e-01
 5.88000000000000000e+03, 8.27137084746421336e-01
 5.89000000000000000e+03, 8.27137084758531427e-01
 5.90000000000000000e+03, 8.27137084770434350e-01
 5.91000000000000000e+03, 8.27137084782129994e-01
 5.92000000000000000e+03, 8.27137084793618693e-01
 5.93000000000000000e+03, 8.27137084804900113e-01
 5.94000000000000000e+03, 8.27137084815974477e-01
 5.95000000000000000e+03, 8.27137084826841451e-01
 5.96000000000000000e+03, 8.27137084837501368e-01
 5.97000000000000000e+03, 8.27137084847954118e-01
 5.98000000000000000e+03, 8.27137084858199700e-01
 5.99000000000000000e+03, 8.27137084868238115e-01
 6.00000000000000000e+03, 8.27137084878069473e-01
 6.01000000000000000e+03, 8.27137084887693663e-01
 6.02000000000000000e+03, 8.27137084897110686e-01
 6.03000000000000000e+03, 8.27137084906320430e-01
